date,Atibainha-QNat,QT6,Cachoeira-QNat,PaivaCastro-Qjus,Jaguari-Qjus,PaivaCastro-Vop,QT7,PaivaCastro-QNat,Atibainha-Qjus,Atibainha-Vop,QT5,Cachoeira-Vop,Jaguari-QNat,Jaguari-Vop,Cachoeira-Qjus,ESI
2005-4-6,4.17,26.44,8.97,1.0,1.0,51.99,19.52,4.19,0.2,39.76,23.14,41.48,25.15,58.69,0.5,28.4
2013-8-4,4.58,27.5,3.69,1.0,1.5,47.01,22.34,3.91,1.5,57.6,30.58,50.68,6.09,52.44,1.0,33.0
2013-3-14,10.28,29.63,4.83,1.0,1.0,53.1,21.01,6.65,0.25,55.08,28.0,47.45,36.02,59.99,0.25,31.2
2007-1-17,1.78,17.54,4.17,1.0,0.5,54.22,0.0,4.94,0.49,36.22,27.86,49.57,21.36,44.71,0.52,31.8
2008-2-5,6.63,12.25,9.99,0.6,0.3,54.22,7.3,4.53,0.2,34.85,16.43,44.43,51.2,38.78,0.31,25.3
2013-10-31,1.73,30.31,2.34,1.0,2.0,44.26,30.97,2.18,2.0,59.92,30.04,54.69,10.5,32.35,3.0,31.7
2007-7-25,21.68,15.3,14.55,0.6,1.0,53.1,16.14,6.06,0.5,49.34,17.99,43.74,53.28,40.23,0.52,26.9
2009-1-1,7.85,15.13,21.79,1.0,1.0,60.39,18.6,11.95,1.0,52.78,21.98,44.33,45.96,51.35,1.0,27.5
2008-2-22,13.79,17.39,12.68,0.6,0.3,63.78,10.52,13.34,0.2,38.78,19.66,43.44,31.31,42.49,0.32,31.4
2011-7-16,4.97,25.0,3.25,1.0,1.5,43.72,25.0,2.72,1.5,55.08,30.8,63.31,15.18,96.22,1.5,33.0
2010-6-6,14.38,14.53,6.67,1.0,2.0,47.56,12.32,3.32,1.0,96.16,20.45,90.65,20.57,100.06,1.0,29.6
2013-11-1,2.42,30.23,2.12,1.0,2.0,45.91,29.43,2.45,2.0,59.92,30.2,54.48,9.06,32.11,3.0,30.7
2010-3-26,13.63,33.07,9.49,0.2,5.0,62.08,25.52,13.26,1.0,74.93,23.37,79.86,36.3,101.42,1.0,30.0
2012-8-16,1.19,29.5,1.88,1.0,1.0,55.9,31.47,3.57,0.75,57.18,29.94,46.35,6.82,75.39,2.25,33.0
2006-2-25,3.75,27.27,8.21,1.0,0.5,55.34,1.19,7.78,0.51,49.74,23.19,53.28,38.59,58.25,0.5,33.0
2010-5-22,3.64,22.61,4.33,1.0,2.0,51.99,24.14,6.27,1.0,94.13,25.25,88.96,20.36,101.36,1.0,31.5
2014-4-15,1.63,0.0,2.22,0.2,1.0,53.66,5.0,0.47,1.0,46.36,23.53,41.55,3.35,4.88,1.0,23.9
2014-4-2,3.39,24.36,6.14,0.2,1.0,51.99,16.97,3.91,1.0,55.29,22.08,35.28,9.87,6.02,1.0,25.3
2004-12-4,5.05,29.3,3.22,1.0,0.5,53.1,21.3,7.51,0.4,41.15,29.9,36.3,22.3,26.79,0.5,32.5
2004-1-12,2.05,26.02,4.67,0.22,0.7,44.81,20.4,2.92,0.3,40.95,30.05,32.28,31.11,5.67,0.52,28.9
2007-10-27,5.46,15.39,2.87,0.6,1.0,54.78,19.53,3.14,1.0,39.57,22.1,37.72,20.58,26.07,1.0,30.1
2005-10-20,1.18,19.2,1.63,1.0,3.0,51.99,21.39,4.04,0.49,42.14,29.03,42.26,12.9,39.46,3.554,30.6
2011-5-7,6.16,25.0,6.18,1.0,1.0,44.26,24.0,3.84,1.0,62.25,30.16,68.6,25.0,100.12,1.59,33.0
2010-11-25,3.06,20.04,1.12,1.0,4.5,50.88,21.92,5.36,2.5,55.92,29.96,56.16,16.07,77.04,3.0,31.4
2008-12-25,2.67,23.91,9.15,1.0,0.5,58.7,0.37,7.8,0.5,52.57,26.08,45.63,44.74,49.72,0.5,31.4
2005-4-13,3.08,27.37,6.49,1.0,1.0,50.88,21.39,4.08,0.21,43.33,23.45,45.93,18.26,58.44,0.51,33.0
2006-2-5,4.76,24.35,3.46,1.0,1.0,44.81,13.73,3.92,0.5,37.4,29.1,45.73,36.69,46.69,0.53,33.0
2006-2-7,3.57,24.76,3.61,1.0,1.0,45.36,19.3,3.23,0.5,37.4,30.09,45.13,24.55,46.78,0.53,32.8
2012-5-14,4.79,15.31,2.01,1.0,2.0,51.99,17.49,2.64,1.0,69.52,22.0,68.16,14.39,74.3,1.0,25.6
2006-6-8,1.82,27.3,1.53,1.0,2.0,56.46,20.29,1.96,0.52,54.4,30.94,53.08,12.54,66.52,2.0,31.9
2009-2-23,4.18,19.55,12.59,1.0,0.5,60.39,0.0,7.55,0.5,57.87,23.23,52.56,36.9,78.26,0.5,27.8
2011-8-16,6.16,23.0,1.49,1.0,4.0,46.46,27.0,1.24,2.0,42.87,34.0,62.45,8.82,91.31,2.0,32.3
2011-9-21,2.69,33.31,2.04,1.0,5.0,44.81,31.5,0.02,3.0,42.66,33.5,49.96,9.81,83.11,3.0,33.0
2006-5-2,3.34,27.35,5.51,1.0,2.0,55.9,22.49,4.39,0.52,56.64,28.32,57.29,14.54,69.99,1.0,32.2
2008-5-31,5.02,25.45,1.1,1.0,1.0,64.35,27.06,4.52,0.5,49.74,27.55,58.89,23.23,64.96,1.0,25.2
2005-4-17,3.22,27.32,5.07,1.0,1.0,49.77,21.67,4.63,0.21,44.33,23.54,45.53,13.43,58.25,0.51,31.2
2006-10-23,1.62,29.7,1.05,1.0,3.0,46.46,30.09,0.89,1.0,44.13,30.32,35.45,8.57,41.92,2.94,30.7
2013-10-15,1.41,29.36,4.73,1.0,2.0,49.77,32.0,2.21,3.0,55.7,30.14,48.75,7.06,35.15,2.5,32.3
2010-1-16,4.01,0.0,15.86,1.0,69.95,63.78,0.0,9.28,10.95,88.62,25.5,91.55,41.42,98.1,7.0,30.3
2014-4-28,0.19,23.0,1.7,0.2,1.0,56.46,15.3,1.98,1.0,49.87,22.19,40.77,5.98,3.34,1.0,22.0
2006-11-1,2.03,29.7,2.1,1.0,3.25,55.34,33.14,1.99,2.0,42.14,32.0,35.63,4.45,39.21,4.04,33.0
2004-6-30,3.0,24.13,2.42,0.1,0.7,54.78,22.93,3.19,0.1,43.73,24.14,49.26,19.67,16.99,0.4,29.8
2004-10-5,1.28,29.49,1.46,1.0,1.5,67.76,26.3,4.11,0.4,43.53,28.08,52.04,17.06,27.89,3.32,32.7
2005-9-12,3.14,29.3,1.35,1.0,3.0,47.01,23.71,3.43,0.51,58.07,30.03,50.49,10.94,43.9,3.53,33.0
2004-10-3,4.94,29.65,1.46,1.0,1.5,69.48,27.24,5.3,0.4,42.93,29.62,53.08,3.63,28.04,3.3,29.4
2005-3-2,2.21,1.17,7.86,1.0,1.0,40.98,732.19,4.69,0.21,42.54,28.35,38.29,20.65,50.46,2.04,33.0
2007-11-23,1.09,23.25,1.15,0.6,1.0,60.95,13.51,0.7,1.0,31.73,27.8,39.16,12.1,31.27,1.01,29.9
2014-2-9,1.41,23.02,1.31,0.5,1.0,48.67,21.0,0.63,1.0,43.48,33.0,33.8,3.41,15.49,1.0,30.7
2011-5-20,3.64,25.0,7.62,1.0,1.0,44.26,24.0,4.0,1.0,60.3,30.0,74.94,19.27,99.45,2.0,33.0
2004-6-8,2.36,17.93,8.64,0.1,0.5,50.88,1.17,1.69,0.1,49.34,24.8,59.54,28.87,14.38,0.43,29.4
2009-11-3,5.31,23.74,1.29,1.0,2.0,54.22,27.04,3.5,2.0,44.73,29.16,46.93,18.12,87.84,2.0,30.3
2009-6-14,3.31,25.22,5.81,1.0,1.0,50.33,13.73,3.5,1.0,66.33,25.131,55.17,14.19,91.31,1.0,29.6
2010-7-23,5.51,25.07,3.88,1.0,1.5,54.22,20.73,4.4,0.5,86.55,25.131,84.05,10.82,98.04,0.5,31.5
2009-12-28,10.82,29.75,27.2,0.69,40.0,59.82,0.0,11.32,9.0,88.41,21.62,80.69,85.69,98.71,5.0,28.3
2005-4-21,3.31,27.3,6.14,1.0,1.0,47.01,23.37,3.83,0.21,45.13,28.6,45.53,20.26,58.0,1.42,32.4
2012-5-4,4.27,15.51,3.09,5.0,1.0,42.07,13.13,5.34,0.5,79.06,31.48,63.53,29.39,74.62,0.5,29.9
2006-12-30,10.08,13.36,14.08,1.0,1.0,62.08,732.19,6.78,0.5,39.76,27.4,47.54,34.03,35.64,0.5,29.3
2013-8-31,0.27,23.2,4.27,1.0,1.5,49.22,29.12,2.96,2.5,53.62,23.3,45.46,5.13,46.69,2.0,32.7
2011-10-28,1.98,13.0,3.6,1.0,5.0,44.26,23.0,2.03,3.0,55.29,31.0,46.45,7.73,73.16,3.0,33.0
2005-11-7,9.05,17.19,4.33,1.0,2.0,49.22,18.6,4.23,0.51,47.73,28.04,44.43,24.55,38.06,2.58,30.3
2010-8-27,3.08,22.91,3.07,1.0,3.0,54.22,21.34,4.67,2.0,76.0,28.84,67.82,8.01,93.99,2.0,33.0
2012-2-23,5.4,23.04,1.8,1.0,2.0,39.89,23.04,4.0,1.0,49.25,25.52,46.35,14.06,82.65,1.0,31.4
2006-4-27,3.27,27.37,4.54,1.0,1.0,54.78,23.34,6.7,0.52,56.03,28.28,57.61,19.35,70.42,0.51,33.0
2004-12-12,2.89,29.9,1.29,1.0,1.0,56.46,21.7,2.86,0.4,44.73,30.1,33.2,26.27,27.62,0.5,29.5
2008-3-17,6.64,13.73,16.67,0.6,0.3,54.22,0.0,7.16,0.2,41.7,27.5,48.14,47.44,48.19,0.31,28.2
2006-1-5,15.27,1.2,15.51,1.0,0.5,67.76,1.69,23.25,0.5,42.54,0.0,41.87,84.0,42.62,0.52,27.3
2007-12-3,2.22,26.79,1.96,0.6,1.31,57.02,25.68,3.58,1.0,32.5,23.01,35.45,12.29,30.45,1.6,30.0
2014-3-30,2.37,25.0,0.77,0.2,1.0,49.22,22.2,2.68,1.0,54.04,26.3,36.5,6.93,6.28,1.0,26.9
2011-3-4,17.31,10.0,18.68,1.0,39.27,46.46,0.0,12.84,0.25,60.35,20.0,56.05,56.17,95.19,0.25,29.9
2008-6-17,1.71,21.55,2.65,1.0,1.0,63.78,22.78,4.52,0.5,50.15,25.08,56.86,18.91,66.52,0.5,29.1
2009-3-10,13.81,17.52,11.2,1.0,0.5,58.7,13.04,6.9,0.5,60.33,26.1,47.74,45.32,84.08,0.5,31.5
2007-1-15,4.9,10.05,1.49,1.0,0.5,54.22,0.0,4.99,0.5,38.18,28.05,51.93,33.74,44.26,0.53,29.1
2008-11-25,0.67,22.93,4.56,1.0,1.33,58.7,13.73,10.97,1.17,46.93,20.1,54.01,24.36,48.33,1.19,29.6
2004-9-20,3.43,30.34,3.73,1.0,1.0,58.14,32.47,2.9,0.2,45.73,33.57,49.77,14.95,31.24,3.42,33.0
2004-5-22,7.12,29.12,5.16,0.1,0.7,57.58,25.37,3.63,0.1,53.38,29.14,48.35,22.33,8.82,1.4,30.2
2014-4-6,2.57,23.5,5.01,0.2,1.0,51.44,21.75,3.78,1.0,56.13,22.23,35.75,9.38,5.45,1.0,26.8
2008-2-3,8.73,24.33,8.97,0.6,0.3,56.46,13.32,4.42,0.2,34.07,28.87,42.76,57.43,38.02,0.31,31.7
2014-1-21,1.07,30.03,0.98,1.0,1.0,39.35,26.86,0.31,1.0,46.15,30.15,47.95,5.1,19.32,1.0,30.9
2012-1-6,7.44,25.07,5.15,1.0,2.0,47.01,26.8,6.75,0.5,55.92,25.0,45.85,18.77,71.38,0.5,29.3
2004-9-6,1.05,24.37,1.03,1.0,1.0,57.58,27.26,3.35,0.2,47.53,28.03,48.86,9.2,34.17,3.42,28.9
2006-2-24,3.42,27.53,10.02,1.0,0.5,53.1,1.15,5.83,0.51,49.54,23.1,55.59,38.46,57.85,0.5,33.0
2013-6-16,2.05,31.0,5.32,1.0,2.0,50.33,26.18,6.02,1.5,42.05,27.0,45.36,9.38,60.74,0.5,33.0
2013-11-13,3.04,27.93,3.23,1.0,2.4,49.77,20.16,2.15,2.0,59.92,31.3,46.35,7.95,29.86,3.5,31.5
2010-11-14,4.42,28.06,2.11,1.0,4.5,51.99,30.63,3.25,2.5,54.87,29.98,54.9,3.84,78.43,3.0,29.3
2013-8-2,3.9,27.52,3.31,1.0,1.5,47.01,23.56,4.57,1.5,57.8,29.92,51.19,11.72,52.72,1.0,33.0
2009-10-5,5.23,29.56,1.16,1.0,2.0,50.88,24.3,3.29,2.0,52.37,23.1,46.43,21.39,85.86,2.0,31.4
2006-9-26,2.91,23.22,2.64,1.0,3.0,57.02,22.04,1.4,1.01,43.73,29.1,41.78,8.07,46.55,3.02,30.1
2004-1-10,5.14,10.13,10.68,0.22,0.7,38.81,5.15,5.6,0.3,41.35,15.02,32.19,42.38,6.01,0.52,28.6
2005-8-26,2.88,29.71,1.25,1.0,3.0,47.56,30.97,1.43,0.51,54.6,32.08,49.98,8.44,46.87,4.96,33.0
2006-11-21,6.98,12.39,7.24,1.0,3.0,53.1,11.35,8.15,1.25,44.13,14.04,33.76,22.49,34.53,2.5,31.1
2013-7-11,1.29,23.51,3.62,1.0,1.5,50.33,26.2,6.0,1.31,55.5,23.49,47.95,9.44,56.43,0.5,33.0
2009-11-29,15.84,35.33,8.66,0.0,2.0,60.39,34.5,8.06,0.5,60.74,22.34,50.18,31.06,87.14,0.5,30.4
2005-1-7,5.46,11.11,7.09,1.0,1.0,53.1,6.63,6.59,0.1,46.73,18.7,32.46,25.69,28.93,0.4,28.3
2012-5-7,5.76,15.62,1.77,5.0,1.0,50.88,17.0,5.02,0.5,75.57,33.0,65.28,18.0,74.68,0.5,30.1
2012-3-2,2.54,23.04,2.13,1.0,2.0,42.62,23.04,3.44,0.5,53.62,30.03,49.56,14.15,81.63,0.5,33.0
2010-12-27,20.92,3.21,31.62,1.0,2.5,52.55,0.0,10.1,1.0,22.61,19.38,54.07,92.72,82.54,1.0,27.5
2008-2-27,0.23,21.21,8.56,0.6,0.3,58.14,15.35,4.06,0.2,38.18,28.04,45.53,32.22,43.82,0.32,31.5
2012-4-21,7.81,30.42,3.75,1.0,2.0,55.9,23.5,5.74,0.5,71.02,23.1,52.11,5.1,73.59,1.0,30.9
2005-9-30,7.2,19.96,4.75,1.0,3.0,50.88,17.03,2.56,0.51,55.62,23.99,47.84,16.02,41.19,3.48,33.0
2008-11-3,4.19,24.37,3.56,1.0,1.0,59.26,20.73,2.31,1.0,53.18,28.06,44.04,17.41,48.84,1.0,26.9
2008-3-31,7.32,19.47,9.35,0.6,0.2,55.34,0.0,2.92,0.1,46.33,23.99,42.95,22.71,54.69,0.1,26.9
2013-6-18,1.04,30.19,5.42,1.0,2.0,53.1,26.07,7.04,1.5,42.66,27.45,45.56,9.32,60.34,0.5,33.0
2011-12-24,2.66,32.11,3.51,1.0,2.0,43.17,22.04,3.37,1.5,44.3,23.2,46.85,8.87,72.89,1.5,33.0
2005-6-19,1.25,29.43,1.81,1.0,1.0,49.22,29.28,2.96,0.51,57.46,30.1,59.86,21.18,56.09,2.52,29.7
2012-5-10,5.73,15.72,1.88,5.0,1.0,53.66,17.9,4.48,0.5,72.1,33.0,66.72,13.8,74.51,0.5,31.5
2006-4-4,2.07,24.0,8.02,1.0,0.5,54.22,13.19,5.62,0.51,50.75,27.88,58.25,28.61,69.62,0.51,32.5
2013-12-3,1.03,21.69,6.32,1.0,2.5,48.67,13.1,2.06,1.0,50.08,30.9,45.16,22.83,27.89,1.0,33.0
2007-1-24,7.11,10.02,3.39,1.0,0.5,60.39,0.0,8.78,0.5,38.78,27.93,44.63,43.47,48.51,0.51,31.8
2005-12-8,7.79,27.37,3.31,1.0,1.0,47.56,23.04,1.97,0.5,38.18,30.1,34.23,25.07,38.57,1.01,31.1
2008-4-9,18.26,15.66,20.46,1.0,0.2,56.46,14.01,9.57,0.1,51.56,17.57,43.35,41.49,56.09,0.1,30.6
2012-10-17,0.73,32.41,3.41,1.0,3.5,48.67,33.25,7.28,2.5,41.44,26.09,36.03,8.46,61.19,3.5,31.4
2010-5-14,7.64,25.01,1.44,1.0,2.0,51.99,25.52,8.34,1.0,94.58,29.1,83.33,21.73,101.97,1.0,32.1
2010-1-2,39.02,0.0,34.55,0.0,70.14,63.21,0.0,15.23,9.0,89.06,15.09,85.71,75.36,98.96,5.0,22.4
2010-2-14,9.43,0.0,7.94,0.2,45.27,61.52,0.0,10.94,7.0,94.28,20.06,88.98,33.92,96.76,6.0,31.8
2008-10-25,4.13,25.1,1.67,1.0,3.0,53.1,23.34,7.92,2.0,53.59,15.57,45.53,9.46,49.67,2.0,30.9
2012-2-2,6.09,15.24,8.81,1.0,1.0,40.98,0.0,7.78,0.5,56.34,20.33,60.51,22.0,80.05,0.5,30.5
2009-9-29,13.66,29.97,3.26,1.0,2.0,56.46,27.09,6.41,2.0,50.15,30.05,49.26,23.66,86.68,2.0,33.0
2010-10-13,2.89,24.1,1.9,1.0,4.5,50.33,26.93,4.14,2.5,62.25,22.1,60.08,4.45,85.29,3.0,28.7
2008-12-26,9.02,23.68,11.67,1.0,0.5,57.58,1.42,7.8,0.5,53.79,13.2,44.24,41.08,50.14,0.5,26.0
2006-8-17,1.17,26.9,1.99,1.0,3.0,53.1,23.35,1.75,0.52,56.44,32.25,52.24,8.82,54.64,3.07,33.0
2005-4-4,4.64,23.7,7.84,1.0,1.0,47.56,1.33,6.5,0.2,39.76,23.14,43.05,25.47,58.35,0.49,31.7
2008-5-17,4.64,23.09,1.02,1.0,0.2,53.1,21.33,4.87,0.1,49.54,27.53,55.8,21.53,65.48,0.1,31.5
2007-5-14,3.26,28.16,0.98,0.6,1.0,51.99,30.53,3.99,1.02,48.53,28.09,42.95,14.41,47.69,1.0,30.5
2012-9-19,2.55,26.02,0.14,1.0,2.5,52.55,21.2,1.98,2.5,49.04,33.0,45.16,4.12,67.2,2.5,33.0
2007-11-10,5.82,20.43,12.27,0.6,0.5,54.78,0.0,2.22,0.51,35.04,27.99,43.44,22.21,29.12,0.51,30.1
2014-2-24,0.18,22.01,1.07,0.2,1.0,53.1,19.19,1.32,1.0,40.01,28.0,35.01,2.35,12.44,2.0,30.1
2006-12-23,1.78,23.13,7.47,1.0,1.0,57.58,23.23,7.01,0.5,40.36,29.16,37.43,28.02,33.68,1.0,33.0
2005-12-12,5.37,27.59,4.99,1.0,1.0,49.77,26.61,1.43,0.5,38.58,30.19,35.26,23.66,38.19,1.02,27.7
2014-4-4,1.79,24.27,5.02,0.2,1.0,51.99,21.75,3.55,1.0,55.92,22.22,35.01,6.61,5.79,1.0,24.6
2005-12-21,5.84,13.1,14.02,1.0,1.0,49.22,2.32,9.4,0.5,40.95,28.0,36.58,58.68,38.57,0.5,33.0
2012-7-1,2.18,15.0,7.38,1.0,2.0,47.56,0.0,5.03,0.5,38.79,28.0,48.15,28.54,82.25,0.5,33.0
2013-2-4,9.53,26.4,7.35,1.0,2.0,51.99,27.4,6.97,0.5,52.58,28.4,43.2,29.4,53.2,0.5,29.08
2009-5-10,3.78,26.09,6.03,1.0,2.0,54.22,22.93,3.75,2.0,63.01,25.49,62.25,30.51,93.09,2.0,31.2
2005-5-16,3.19,27.11,1.02,1.0,1.0,48.11,23.3,2.1,0.21,47.13,30.09,46.43,24.75,55.99,3.01,30.7
2007-2-21,3.59,24.93,5.53,1.0,1.0,54.78,20.68,6.45,0.5,38.38,28.02,42.66,30.6,53.3,0.5,32.0
2010-7-27,2.63,24.99,2.59,1.0,2.0,55.34,19.53,6.16,1.0,86.33,29.09,82.74,10.2,97.55,1.0,31.3
2012-6-12,15.47,15.0,18.1,1.0,2.0,53.66,0.0,14.03,0.5,49.46,18.44,61.04,27.81,76.82,0.5,30.0
2010-1-9,14.0,0.0,16.67,1.0,70.1,64.35,0.0,21.25,9.0,93.41,5.0,90.57,70.1,98.84,5.0,32.3
2010-7-10,2.78,22.94,5.11,1.0,2.0,49.22,14.06,5.21,1.9,85.0,23.75,82.74,10.36,97.86,1.0,31.5
2007-8-29,0.87,27.71,1.63,0.6,1.0,58.14,29.17,2.76,1.0,47.93,20.66,46.73,10.37,38.36,1.49,26.3
2013-1-12,14.19,17.32,31.49,1.0,2.0,50.33,0.0,5.1,0.5,49.87,24.53,52.0,23.56,48.84,0.5,32.6
2012-7-10,3.35,35.0,3.06,1.0,2.0,49.22,23.5,5.5,0.5,40.21,22.0,43.0,14.6,81.69,0.5,30.9
2005-6-25,2.72,27.16,2.44,1.0,1.0,47.01,29.32,6.49,0.51,57.87,27.02,60.62,17.2,55.7,2.52,33.0
2008-3-1,4.6,21.32,10.95,0.6,0.5,58.7,16.28,4.0,0.2,37.4,27.93,46.63,25.09,44.08,0.32,29.9
2008-1-24,5.29,20.09,9.79,0.6,0.3,53.1,0.0,4.35,0.2,33.87,25.113,36.67,23.26,34.82,0.31,30.9
2009-12-15,13.05,11.54,25.53,0.43,2.0,53.1,0.0,7.9,0.5,81.09,21.65,87.76,91.8,94.71,0.5,32.0
2005-3-27,7.78,10.27,16.13,1.0,1.05,53.66,1.3,4.64,0.2,39.17,20.1,53.6,70.42,56.04,0.52,27.7
2006-10-16,5.07,29.57,1.25,1.0,3.0,53.1,26.77,1.81,1.0,40.16,29.09,34.7,13.21,43.51,2.93,29.9
2006-4-20,6.26,27.01,4.93,1.0,1.0,53.1,20.01,5.91,0.51,53.79,28.09,59.75,26.0,70.63,0.51,33.0
2008-11-26,1.86,24.93,4.7,1.0,1.0,63.21,13.73,5.69,1.0,46.73,28.09,53.7,15.43,48.28,1.0,28.8
2004-10-11,5.47,24.95,1.13,1.0,1.5,65.48,22.23,4.27,0.4,44.73,25.43,46.53,13.1,26.98,3.32,27.7
2007-5-7,3.81,29.67,2.32,0.6,1.0,60.95,27.56,2.52,1.02,46.53,30.16,43.54,11.28,48.88,1.0,29.6
2008-7-29,0.1,26.7,2.59,1.0,1.5,62.08,23.55,4.37,1.0,52.17,23.1,49.57,6.22,62.86,2.0,32.5
2012-4-24,2.79,25.3,4.64,1.0,1.0,45.36,32.13,1.88,0.5,71.67,30.0,56.37,22.94,74.19,0.5,30.4
2007-10-30,1.64,15.57,0.9,0.6,1.0,57.58,13.73,2.35,1.0,36.02,29.75,39.35,9.22,25.88,1.0,31.5
2011-12-13,4.75,15.75,4.22,1.0,1.5,45.36,17.03,2.86,0.5,54.87,28.0,48.55,23.62,72.51,0.5,31.8
2005-7-8,3.29,27.27,2.89,1.0,1.0,59.26,26.91,2.63,0.51,57.66,30.05,61.38,14.44,54.16,2.53,29.7
2008-4-8,14.9,26.71,4.52,1.0,0.2,61.52,24.61,8.29,0.1,50.15,25.3,41.0,47.5,55.8,0.1,31.1
2008-5-28,2.88,25.24,1.05,1.0,1.0,58.14,27.74,3.89,0.5,49.34,27.6,58.03,23.91,65.12,1.0,31.5
2008-2-13,0.97,26.31,10.66,0.6,0.3,66.62,20.73,13.86,0.2,36.41,24.82,45.53,41.11,40.15,0.32,30.6
2012-5-20,3.18,15.9,4.2,1.0,2.0,48.11,10.0,3.83,1.0,66.09,30.0,68.71,6.91,74.13,1.0,30.4
2004-5-17,1.94,29.05,6.72,0.1,0.7,57.02,26.77,3.46,0.1,51.16,26.2,48.14,23.71,9.31,0.4,29.6
2008-9-20,1.04,25.74,1.12,1.0,3.5,52.55,23.4,3.29,1.0,50.15,23.1,50.08,4.4,54.4,4.5,29.9
2011-6-11,6.99,25.0,4.19,1.0,1.0,44.26,26.0,1.95,0.5,58.02,29.14,78.75,27.0,98.29,0.5,33.0
2010-10-9,6.72,10.34,3.82,1.0,4.5,53.66,739.52,7.94,2.5,63.95,26.45,60.61,8.61,86.04,3.0,31.9
2010-10-26,1.38,26.88,1.04,1.0,4.5,51.44,26.3,10.97,2.5,62.25,21.113,56.16,4.24,82.08,3.0,31.0
2012-8-24,2.14,30.71,3.15,0.63,1.0,46.46,32.3,3.17,1.5,58.66,29.0,48.35,7.95,73.26,1.5,33.0
2010-2-24,9.08,5.09,10.12,0.2,40.0,56.46,0.0,5.83,7.0,81.52,29.34,90.2,40.0,96.95,6.0,33.0
2005-3-12,3.32,26.82,4.01,1.0,1.0,51.44,24.6,3.58,0.21,42.54,29.93,36.96,16.89,50.04,2.55,33.0
2007-7-17,12.59,12.9,8.98,0.6,1.0,63.21,16.52,10.31,0.5,51.96,15.69,37.82,21.5,39.12,2.0,25.9
2005-4-8,7.94,27.29,9.6,1.0,1.0,51.99,22.1,5.3,0.2,40.75,23.2,42.76,18.47,58.64,0.5,33.0
2008-2-14,7.3,9.93,13.48,0.6,0.3,56.46,0.0,8.32,0.2,36.61,14.82,45.93,32.51,40.49,0.32,31.5
2011-1-28,9.98,21.56,12.1,2.0,78.75,45.36,0.0,6.15,0.25,79.06,28.85,63.97,38.62,99.2,0.25,33.0
2007-3-26,3.82,19.45,6.4,0.3,1.0,58.14,17.57,5.66,0.51,46.33,25.06,47.84,27.38,51.59,0.5,31.9
2008-9-23,7.63,25.43,4.68,1.0,2.0,51.44,22.75,3.5,1.0,51.36,27.4,49.88,15.78,53.96,2.0,30.4
2011-5-9,2.19,25.0,7.51,1.0,1.0,45.36,24.0,4.27,1.0,61.83,26.19,69.72,19.25,100.0,2.0,31.4
2012-3-30,1.16,27.92,4.27,1.0,2.0,42.62,23.23,5.42,0.72,60.3,26.0,52.42,14.83,78.09,1.24,30.9
2010-7-12,1.81,22.34,6.23,1.0,2.0,58.7,13.31,5.51,1.9,83.89,27.6,81.56,10.11,97.74,1.0,30.2
2008-4-4,6.62,26.98,7.64,1.0,0.2,59.82,15.54,3.47,0.1,45.73,23.9,42.07,29.3,55.17,0.1,28.4
2010-12-7,17.14,13.92,14.59,1.0,1.13,48.67,0.0,3.94,1.33,50.08,30.06,44.96,32.27,77.87,1.25,33.0
2013-1-5,8.99,24.61,6.08,1.0,1.5,51.44,0.0,3.06,0.25,47.18,23.75,48.55,14.44,48.79,0.25,31.3
2010-2-8,10.86,3.66,8.7,0.2,80.0,60.95,0.0,6.8,6.69,101.55,25.68,86.07,40.1,97.74,6.0,30.3
2005-9-25,1.46,19.22,2.77,1.0,3.0,46.46,13.32,2.21,0.51,57.05,31.95,48.35,9.11,41.53,3.49,31.2
2010-6-30,1.15,21.71,3.47,1.0,2.0,54.78,15.35,3.81,1.0,88.55,26.82,88.23,11.64,98.47,1.0,31.6
2005-9-1,3.11,29.46,2.45,1.0,3.0,47.56,26.46,1.94,0.51,54.6,32.06,48.35,8.41,45.6,3.49,33.0
2005-1-31,5.97,21.35,13.7,1.0,1.0,47.56,2.27,6.05,0.1,52.37,25.39,44.14,64.46,42.19,0.44,28.5
2006-8-15,6.17,27.25,2.31,1.0,2.0,51.99,24.43,1.75,0.52,57.05,32.9,53.08,12.88,54.97,1.98,31.7
2009-1-10,4.52,14.91,8.36,1.0,1.0,55.9,2.42,7.46,0.5,50.55,25.9,40.03,34.94,54.73,0.5,29.9
2004-11-17,16.32,15.12,15.82,1.0,1.1,53.66,9.29,8.12,0.4,42.93,15.06,41.58,45.34,25.92,0.79,29.1
2013-9-7,1.88,27.35,6.08,1.0,1.5,51.44,31.86,2.38,2.5,51.53,29.55,48.55,4.04,44.88,2.0,32.4
2013-6-15,4.92,31.0,6.1,1.0,2.0,51.44,26.2,6.4,1.5,41.64,27.6,45.36,9.38,60.94,0.5,33.0
2013-5-10,1.16,29.36,2.19,1.0,2.5,50.33,23.93,6.06,2.5,59.7,25.57,48.35,12.4,63.06,1.0,32.2
2006-9-17,1.25,19.15,1.11,1.0,4.5,45.91,19.13,0.78,2.02,47.93,32.25,41.29,6.5,48.15,5.97,33.0
2012-11-4,0.9,33.42,0.31,1.0,3.0,48.67,29.5,3.97,1.0,51.53,31.0,38.96,0.54,56.38,1.0,33.0
2012-10-7,1.5,33.0,8.79,1.0,3.5,51.99,30.0,3.13,2.5,37.37,32.0,38.48,4.66,64.19,3.5,31.2
